valid_time_gmt,precip_hrly
2017-07-07 10:51:00,0.51
2017-07-07 10:56:00,0.18
2017-07-07 11:08:00,0.5
2017-07-07 11:37:00,1.17
2017-07-07 11:51:00,1.29
2017-07-07 21:51:00,0.22
2017-07-14 09:51:00,0.3
2017-07-23 00:47:00,0.3
2017-07-23 00:49:00,0.33
2017-07-23 00:51:00,0.36
2017-07-23 01:21:00,0.15
2017-07-23 01:51:00,0.15
2017-07-24 05:47:00,0.18
2017-07-24 05:51:00,0.25
2017-07-24 06:51:00,0.15
2017-07-24 10:51:00,0.18
2017-07-24 11:29:00,0.15
2017-07-24 11:41:00,0.16
2017-07-24 11:51:00,0.16
2017-08-04 08:32:00,0.64
2017-08-04 08:51:00,0.65
2017-08-15 03:51:00,0.26
2017-08-18 08:51:00,0.28
2017-08-18 09:05:00,0.44
2017-08-18 09:15:00,0.56
2017-08-18 09:38:00,0.56
2017-08-18 09:51:00,0.56
2017-09-02 22:51:00,0.32
2017-09-03 09:51:00,0.24
