valid_time_gmt,wspd
2015-01-08 14:47:00,25.0
2015-01-08 15:32:00,22.0
2015-01-08 15:53:00,24.0
2015-01-08 16:53:00,21.0
2015-01-08 17:14:00,21.0
2015-01-08 17:21:00,22.0
2015-01-08 17:53:00,21.0
2015-01-08 18:53:00,22.0
2015-01-08 19:04:00,25.0
2015-01-08 22:17:00,21.0
2015-01-08 22:41:00,22.0
2015-01-08 22:45:00,21.0
2015-01-09 00:53:00,23.0
2015-01-09 10:31:00,22.0
2015-01-09 10:53:00,23.0
2015-01-09 15:53:00,21.0
2015-01-17 09:53:00,21.0
2015-01-17 10:53:00,22.0
2015-01-25 08:53:00,22.0
2015-01-25 09:53:00,21.0
2015-01-25 10:38:00,21.0
2015-01-25 10:53:00,22.0
2015-01-25 12:53:00,21.0
2015-01-25 13:53:00,21.0
2015-01-25 14:53:00,22.0
2015-01-25 15:17:00,23.0
2015-01-25 15:53:00,23.0
2015-01-25 16:53:00,22.0
2015-01-29 08:53:00,21.0
2015-01-29 10:53:00,21.0
2015-01-29 11:53:00,21.0
2015-01-29 13:53:00,21.0
2015-01-29 18:53:00,21.0
2015-02-01 10:53:00,21.0
2015-02-01 12:53:00,23.0
2015-02-01 13:53:00,21.0
2015-02-01 14:10:00,21.0
2015-02-01 14:26:00,22.0
2015-02-01 14:53:00,21.0
2015-02-01 15:23:00,23.0
2015-02-01 15:53:00,22.0
2015-02-01 16:30:00,21.0
2015-02-01 17:22:00,24.0
2015-02-01 17:29:00,23.0
2015-02-01 17:53:00,23.0
2015-02-01 18:06:00,25.0
2015-02-01 18:53:00,22.0
2015-02-01 19:53:00,29.0
2015-02-01 20:13:00,26.0
2015-02-01 20:53:00,23.0
2015-02-01 21:34:00,23.0
2015-02-01 21:53:00,24.0
2015-02-01 22:28:00,24.0
2015-02-01 23:53:00,21.0
2015-02-02 00:53:00,21.0
2015-02-02 02:53:00,22.0
2015-02-11 18:53:00,22.0
2015-02-12 04:53:00,22.0
2015-02-12 05:53:00,23.0
2015-02-12 07:53:00,21.0
2015-02-12 08:53:00,21.0
2015-02-14 06:53:00,21.0
2015-02-14 07:18:00,23.0
2015-02-14 07:37:00,22.0
2015-02-14 07:53:00,32.0
2015-02-14 08:06:00,29.0
2015-02-14 08:53:00,31.0
2015-02-14 09:53:00,31.0
2015-02-14 10:53:00,24.0
2015-02-14 11:22:00,28.0
2015-02-14 11:25:00,28.0
2015-02-14 11:42:00,25.0
2015-02-14 11:53:00,31.0
