valid_time_gmt,uv_index
2010-01-02 15:00:00,-452.0
2010-01-02 15:30:00,-395.0
2010-01-02 16:00:00,-332.0
2010-01-02 16:30:00,-268.0
2010-01-02 17:00:00,-207.0
2010-01-03 10:00:00,-230.0
2010-01-03 10:30:00,-292.0
2010-01-03 11:00:00,-356.0
2010-01-03 11:30:00,-417.0
2010-01-03 12:00:00,-470.0
2010-01-03 12:30:00,-511.0
2010-01-03 13:00:00,-536.0
2010-01-03 13:30:00,-542.0
2010-01-03 14:00:00,-529.0
2010-01-03 14:30:00,-498.0
2010-01-03 15:00:00,-452.0
2010-01-03 15:30:00,-395.0
2010-01-03 16:00:00,-333.0
2010-01-03 16:30:00,-269.0
2010-01-03 17:00:00,-207.0
2010-01-04 11:00:00,-355.0
2010-01-04 11:30:00,-416.0
2010-01-04 12:00:00,-469.0
2010-01-04 12:30:00,-510.0
2010-01-04 13:00:00,-535.0
2010-01-04 13:30:00,-357.0
2010-01-04 14:00:00,-348.0
2010-01-04 14:30:00,-498.0
2010-01-04 15:00:00,-452.0
2010-01-04 15:30:00,-395.0
2010-01-04 16:00:00,-219.0
2010-01-05 13:30:00,-356.0
2010-01-05 14:00:00,-528.0
2010-01-05 14:30:00,-328.0
2010-01-05 15:00:00,-298.0
2010-01-06 10:30:00,-288.0
2010-01-06 11:00:00,-352.0
2010-01-06 11:30:00,-413.0
2010-01-06 12:00:00,-466.0
2010-01-06 12:30:00,-508.0
2010-01-06 13:00:00,-533.0
2010-01-06 13:30:00,-540.0
2010-01-06 14:00:00,-528.0
2010-01-06 14:30:00,-497.0
2010-01-06 15:00:00,-452.0
2010-01-06 15:30:00,-396.0
2010-01-06 16:00:00,-333.0
2010-01-06 16:30:00,-270.0
2010-01-12 16:00:00,-333.0
2010-01-12 16:25:00,-280.0
2010-01-12 16:30:00,-270.0
2010-01-12 17:00:00,-208.0
2010-01-13 10:00:00,-214.0
2010-01-13 10:30:00,-276.0
2010-01-13 11:00:00,-339.0
2010-01-13 11:30:00,-400.0
2010-01-13 12:00:00,-455.0
2010-01-13 12:30:00,-497.0
2010-01-13 13:00:00,-524.0
2010-01-13 13:30:00,-533.0
2010-01-13 14:00:00,-522.0
2010-01-13 14:30:00,-494.0
2010-01-13 15:00:00,-450.0
2010-01-13 15:30:00,-260.0
2010-01-13 16:00:00,-219.0
2010-01-14 10:00:00,-213.0
2010-01-14 11:00:00,-222.0
2010-01-14 12:00:00,-298.0
2010-01-15 11:00:00,-336.0
2010-01-15 11:30:00,-397.0
2010-01-15 12:00:00,-451.0
2010-01-15 12:30:00,-494.0
2010-01-15 13:00:00,-521.0
2010-01-15 13:30:00,-530.0
2010-01-17 11:00:00,-218.0
2010-01-17 12:00:00,-447.0
2010-01-17 12:07:00,-458.0
2010-01-17 12:19:00,-313.0
2010-01-17 13:00:00,-341.0
2010-01-17 13:30:00,-527.0
2010-01-17 13:51:00,-344.0
2010-01-17 14:00:00,-341.0
2010-01-17 14:30:00,-490.0
2010-01-17 15:00:00,-447.0
2010-01-18 10:00:00,-206.0
2010-01-18 10:33:00,-273.0
2010-01-18 11:00:00,-330.0
2010-01-18 11:30:00,-391.0
2010-01-18 12:00:00,-445.0
2010-01-18 12:24:00,-481.0
2010-01-18 12:30:00,-488.0
2010-01-18 13:00:00,-516.0
2010-01-18 13:30:00,-526.0
2010-01-18 14:00:00,-516.0
2010-01-18 14:30:00,-489.0
2010-01-18 15:00:00,-446.0
2010-01-18 15:30:00,-392.0
2010-01-18 15:54:00,-343.0
2010-01-18 16:00:00,-331.0
2010-01-18 16:16:00,-297.0
2010-01-18 16:30:00,-268.0
2010-01-18 16:35:00,-257.0
2010-01-18 17:00:00,-207.0
2010-01-19 10:00:00,-204.0
2010-01-19 10:30:00,-265.0
2010-01-19 11:00:00,-328.0
2010-01-19 11:30:00,-389.0
2010-01-19 12:00:00,-443.0
2010-01-19 12:30:00,-320.0
2010-01-19 13:00:00,-339.0
2010-01-20 10:00:00,-202.0
2010-01-20 10:30:00,-263.0
2010-01-20 11:00:00,-326.0
